trackNum,lifetime,max_intensity,background,totaldisp,max_msd,catIdx,aux,avg_rise,avg_dec,risevsdec,avg_mom_rise,avg_mom_dec,risevsdec_mom
1-366,2,501.9476066048202,1414.6234329207143,0.9836938493948099,0.9676535893371789,1,0,265.5051263212639,-201.62314653185427,0.5714285714285714,307.3437398576426,-354.8509947868755,1.0
1-373,75,2551.1954678341913,1390.700193668965,4.5179177605347505,3.0513247833614994,1,1,249.26949547704334,-295.8122299777232,1.1538461538461537,444.4455714859506,-454.37526754276354,1.024390243902439
1-375,12,1668.1282830744349,1479.1086800177795,0.6282315002228588,7.575945775148422,1,0,328.3507382092579,-356.6611334893708,1.1,483.5469796238045,-550.2841019621578,1.2222222222222223
1-377,2,1551.0847763225509,1349.0674148946282,1.5281809591750917,2.335337043985303,1,0,485.2740423497713,-366.45600939307315,0.8333333333333334,631.6575590099844,-814.1667218656376,1.5
1-379,2,630.31201171377,1399.669619458789,1.374618259402959,1.889575359084021,1,0,227.9671337208766,-129.78158787982855,0.8333333333333334,451.88459175137956,-319.52393918597517,0.6666666666666666
1-380,2,411.75711860328084,1152.0317211317408,1.9361553153996773,3.7486974053504243,1,0,102.63199764084436,-141.6175867804116,1.2,168.61285553438242,-176.3406160410811,1.5
1-381,3,582.417623768813,1369.6235356331306,1.600955982583976,2.5630600581714247,1,0,180.91336280356026,-205.5973844988356,1.0,345.46962443300714,-368.32061259399677,1.2
1-384,126,4676.997435324804,1703.030537096479,4.839474419813924,1.6091703116908787,1,1,370.5133362499268,-353.570476333493,0.9565217391304348,580.8521187668911,-606.1296547247055,1.0303030303030303
1-385,102,3886.1028347804454,1696.2045202212423,1.9465732875986255,1.358778434118719,1,1,432.52931609605133,-492.35379406798444,1.1346153846153846,722.7068167747071,-806.7762624211261,1.1153846153846154
1-386,140,5416.766447531825,1879.0056433453,1.5173161363056946,1.390495075944645,1,1,326.9009722138883,-352.20167639470696,1.0694444444444444,572.0812652866069,-534.9909766021119,0.9473684210526315
1-387,2,975.1257821185704,1403.1985259067428,2.4183005870636944,5.848177729392609,1,0,345.85046215019753,-233.99929423422867,0.5714285714285714,486.7337199314598,-358.2507476256767,0.6666666666666666
1-388,89,1952.463958741695,1388.7372398736316,2.6529054998702812,2.2675874020913707,1,1,213.82522508216914,-221.81738624062186,1.0851063829787233,334.5307359523847,-380.16184925301707,1.1555555555555554
1-389,6,1833.0831773282025,1482.1581321154524,3.778119308587711,14.310289228634607,1,0,360.05575822028396,-374.7295437022197,0.5,577.3511740367668,-356.1251088308823,0.75
1-392,55,3970.6148111255457,1861.2881160226975,2.7131516426857023,1.7389747728693368,1,1,432.42394520139464,-414.1649444136926,0.9393939393939394,603.2963189874074,-589.0395594181326,0.96875
1-394,20,1102.4432541375304,1290.7387982653727,1.9398133558553061,4.209082549973916,1,0,212.48652308144582,-198.29115973057478,0.9333333333333333,349.19336062067845,-298.27536885466947,0.8666666666666667
1-395,8,2100.8280048144693,1298.2240018001428,2.4723019167932847,6.1122767677797505,1,0,351.0426149868151,-373.2489293055165,1.125,798.5841908123424,-465.9012933293824,0.6
1-396,4,696.0299798877036,1223.7621917935912,1.9767875893474194,4.523302582857582,1,0,243.23317277533678,-153.57042887274582,0.625,328.19071340457134,-289.1481715700799,1.0
1-397,2,1203.8444864760772,1436.4728578219676,1.4248976323357707,2.0303332626360855,1,0,259.9372909676921,-456.35712835504586,1.75,805.4553509375684,-553.9984779119069,0.6666666666666666
1-400,4,710.5411518917803,1437.5633883512858,3.8574773526808026,14.880131526445293,1,0,338.3907204883651,-354.24641046269346,0.8571428571428571,511.2772645157389,-573.2686174601888,1.4
1-401,3,808.9777711053654,1443.4137955834522,2.480278823507975,11.265336647178874,1,0,243.84758392803064,-245.5563059122278,1.0,299.0090828950361,-472.3476815727491,1.75
1-403,4,571.6586204078388,1306.7886250104489,2.1484333064708454,5.254236547278939,1,0,251.08464075918786,-146.27788932161474,0.8571428571428571,347.98918182587005,-307.05480964767554,1.0
1-404,3,870.336498946607,1579.220075030813,3.6688832082562297,13.460703995824526,1,0,527.9864216559989,-357.5350871921436,0.7142857142857143,613.5281700148176,-847.7765337632278,1.2
1-405,2,514.8658840574758,1280.6161488691962,1.51738372359504,2.3024533646311487,1,0,139.77089003416128,-427.74361679733386,1.75,436.6172000937736,-326.51970836105903,1.0
1-408,5,418.0340117640425,1184.642756660031,1.6706532240858543,11.054144070075425,1,0,137.054786519819,-255.1622096368692,1.3333333333333333,313.99676777048893,-344.59513209207165,0.8571428571428571
1-409,5,735.1230682016841,1623.6368990017627,2.3173224352636184,5.490819641769727,1,0,337.65787133718015,-309.07430733419085,0.5555555555555556,612.4861443055012,-537.2507483289618,0.8571428571428571
1-410,3,1203.9633105585817,1789.7363166439586,1.9282073458832676,6.135982685795501,1,0,503.7633328217207,-364.3585235747523,0.7142857142857143,618.9799844767858,-1042.4800459548726,1.75
1-411,65,3094.9253482940157,1540.8860378527024,3.097442365342265,1.8537355335208352,1,1,296.0395674765424,-335.0929466004311,1.1142857142857143,528.6863848406767,-548.1880814404194,1.0277777777777777
1-412,45,3951.11083379203,1759.5491570430256,4.3808889875442905,1.625389308388086,1,1,400.93947940529864,-330.3447592021008,0.7419354838709677,602.3064183886589,-582.081459010036,0.9629629629629629
1-413,10,1174.155558097024,1285.7753510412317,3.8926108885202217,17.803347238485486,1,0,301.08241915154264,-414.38944309373744,1.375,518.844363528952,-585.3614238604889,1.0
1-417,3,738.6398293330518,1471.0625777818336,3.6235458925218076,13.130084835211663,1,0,333.5843346985635,-307.9810943490776,0.7142857142857143,580.1458240745658,-481.1628470773012,0.8333333333333334
1-420,6,1032.5225785151665,1455.5465460640635,3.109019651268795,9.66600319197554,1,0,278.2444870339885,-176.29353982192515,1.1428571428571428,345.8298886417828,-361.25564758512166,1.0
1-421,6,1116.0313570745573,1452.548103389285,1.1834089612130698,1.8331454936788738,1,0,327.80885991808464,-309.77741810654754,0.875,471.16518634398983,-664.5354907214614,1.3333333333333333
1-422,2,558.7889698082566,1445.5361701861264,1.5533553933093907,2.4129129779233716,1,0,273.7668881744999,-186.3746589167161,1.2,385.4190954778555,-488.0937041115379,1.0
1-423,2,2062.60826492572,1564.0410911398262,2.226939728070171,4.9592605524572475,1,0,553.9511432433017,-582.3852482066669,0.8333333333333334,943.5500384430164,-778.283614686784,1.0
1-424,60,1883.9096666596931,1423.9704365888385,3.026387006469378,1.2569724729134797,1,1,195.66113248670277,-198.2971276634188,1.0294117647058822,333.1098892095334,-338.88229931309723,1.0
1-425,67,2317.3329177213363,1553.4932883925476,3.8992927205201338,4.589455574919753,1,1,237.46367979842427,-260.59638440209807,1.054054054054054,450.58261051082417,-415.49887982853954,0.9230769230769231
1-426,4,491.75915275073555,1188.3769998809062,1.8088401861203909,6.5586961646511845,1,0,119.9077020021115,-130.92447985011682,1.6,249.12952703598984,-178.81247595089084,0.7142857142857143
1-429,2,431.09318815386627,1249.8828029669735,2.1898382242747574,4.795391448494822,1,0,195.5202588526058,-131.88082538460182,0.5714285714285714,257.4830754088293,-241.94667196880107,0.6666666666666666
1-430,2,860.583241955426,1296.96127111373,0.6449091396324949,0.4159077983815248,1,0,223.43539016800392,-251.4607768703103,1.2,288.98703776930444,-623.7819969365393,2.3333333333333335
1-431,47,2887.9885051085685,1680.8474466077753,6.924037201248024,7.1860301394177055,1,1,391.24537922536706,-376.76040545035715,0.9310344827586207,571.754377359422,-608.2822193959472,1.037037037037037
1-434,5,1136.8270910684398,1570.4033634472532,1.3709155934815862,2.524325560771192,1,0,429.4990865737451,-443.2020355550917,1.0,724.9220942417554,-847.2941253645622,1.1666666666666667
1-436,52,2821.7894848764304,1592.3845690701812,2.410326599659514,2.2671845871799317,1,1,312.43721484297674,-346.73002799765675,1.103448275862069,530.5721622749285,-548.4511160738906,1.0
1-437,33,1543.79844909612,1446.8712222805527,2.279280607460409,2.2689184588673736,1,0,244.90467896871542,-206.5498714011522,0.9090909090909091,374.8599477553236,-424.51312059008995,1.05
1-439,6,516.7437658738055,1260.0031963347983,4.116454586212916,21.09782522404501,1,0,220.4868345512557,-166.44824953067,0.6666666666666666,271.0509322761867,-344.29324874905654,1.0
1-442,3,1330.7784098030427,1314.2190853188267,3.283502829389415,10.781390830608293,1,0,329.8922558263008,-646.9040600765271,2.0,812.5986892934835,-682.8008691203669,0.8333333333333334
1-443,6,956.5719279150611,1401.371732552638,1.855214932492014,5.976350924430092,1,0,246.0643822276011,-228.65799008511215,0.875,330.0642191606088,-616.2258330632728,1.8
1-446,2,558.4673863618572,1347.010835907431,0.3735111875388225,0.13951060721666145,1,0,231.1121767199377,-163.37127003755617,1.2,470.01164726181077,-217.44252309578775,0.42857142857142855
1-448,3,732.296974408692,1347.1666654920625,3.164113144223643,10.011611989448829,1,0,298.80942000340315,-314.72793034845125,1.0,554.9307989265601,-701.1463048898337,1.2
1-450,3,889.5536691204667,1516.9388178086488,2.359646935716805,5.567933661237707,1,0,147.456047913039,-199.69239594545303,1.4,230.21768612863394,-358.87362081930087,1.75
1-451,12,2178.0459304892142,1411.427844351029,5.326354469283232,22.757796880406858,1,0,393.1709672010393,-383.6915064612951,1.1,664.0888290727473,-661.4510039738025,1.0
1-452,3,618.6217902683791,1290.7320760932555,2.839028396100512,8.060082233865044,1,0,247.5790825519454,-224.65947698707984,1.0,476.52500532089607,-432.12876405246726,0.8333333333333334
1-454,3,558.3279735284866,1316.8599998372933,1.31958714448509,1.7413102318903138,1,0,273.2245212344757,-327.65617331802866,1.4,536.7846786100076,-612.6317246345466,1.2
1-457,3,931.5701915657158,1588.1563416669871,4.832566035466726,23.35369448714659,1,0,178.7050556325452,-225.70219682708816,1.0,280.43611554810417,-331.46897437364777,1.2
1-458,2,2284.2355644379004,1490.8607185310757,1.3104844868114442,1.7173695901734545,1,0,555.5548573478849,-633.5934148641894,1.2,865.5834972974932,-1108.999258397547,1.5
1-459,21,1218.9468420732812,1464.2224365085078,2.2648145626431875,5.473738257043763,1,0,320.1593907228559,-306.1633716979457,1.0,515.8385074253545,-560.4084952380077,1.0714285714285714
1-462,5,631.8696662353542,1233.287913439714,0.6617599823010877,1.7203119695627878,1,0,104.89648016945276,-170.55731947640336,2.5,175.34881931093335,-255.3465255946543,1.6
1-464,2,596.4136012035009,1400.3086745505784,2.2371701524433303,5.004930290983315,1,0,274.00307358077595,-256.91815762346704,1.2,493.7935628055942,-425.764957694467,0.6666666666666666
1-466,66,4957.301990681031,1876.6318378414508,3.677878413169614,1.7811379334028177,1,1,369.7842148540911,-405.58656139465705,0.9230769230769231,653.7282783416088,-598.0436756357069,1.0
1-468,3,871.7959610050758,1423.1943129232848,1.8368866542279025,5.877484623011128,1,0,376.77239528684555,-438.6047150689841,1.4,624.128012773962,-815.7426433931586,1.2
1-470,2,701.6438446407225,1214.3034326106813,2.2785027628855716,5.191574840477184,1,0,209.39915627439046,-210.1014047998925,0.8333333333333334,319.1239227865065,-472.67496912705747,1.5
1-471,11,766.003592760816,1378.1425150087825,4.495642149926072,23.376133414069102,1,0,307.45601140916887,-240.47046172301611,0.6666666666666666,483.869794292051,-412.14435230571144,0.7272727272727273
1-472,3,933.3242711715784,1343.5470026844052,1.7525018222245439,10.121028096610932,1,0,201.75689292762934,-185.61979523831033,1.0,279.5098621876829,-388.5306174095936,1.2
1-475,9,941.2574320319668,1561.838168845447,8.023739922534428,64.38040234447278,1,0,330.9975435907673,-316.723252817776,1.25,538.6548037690618,-663.928430723428,1.4285714285714286
1-476,4,968.8899685981124,1491.6974683174362,2.169517823118683,4.70680758482963,1,0,423.0902091835787,-197.2484088717388,0.4444444444444444,421.660085772572,-514.8234606285398,1.4
1-477,2,593.2273217997556,1215.7936193672192,1.8828640275698771,3.545176946316659,1,0,172.22414282340438,-157.86788543535388,0.8333333333333334,344.9726886602751,-263.6854357375535,0.6666666666666666
1-479,3,464.89589904372826,1240.789687807575,3.752837829670461,14.083791775805699,1,0,234.2251464561814,-141.67691078615792,0.7142857142857143,327.13957236800934,-324.7767038669662,0.8333333333333334
1-480,4,1497.2699466237093,1335.1215927012588,3.9322086006921815,15.462264479357565,1,0,496.22804982511303,-535.3393856717482,1.1666666666666667,1086.5943926096006,-1087.6067455574228,1.0
1-481,17,840.0514202699331,1290.1032236511799,2.4830970511329515,6.449180209107664,1,0,152.06145212766464,-203.79823520707788,1.6,258.9090736700426,-310.86928823847217,1.0833333333333333
1-482,3,906.4848152894493,1597.8746676764436,0.679984030562048,0.4623782818194082,1,0,347.5252591182554,-394.14179239680334,1.0,604.8037621796354,-922.9401737920372,1.75
1-484,7,622.2031425597521,1185.4249247710154,1.6275784308444379,8.709715024583108,1,0,130.2642729557097,-169.95188382789746,1.2857142857142858,279.3773470307729,-236.9339572377455,0.6666666666666666
1-486,12,1355.8667403432337,1516.1004515876525,2.7330991916164287,5.769119265461134,1,0,499.2070826545755,-304.6076274188116,0.6153846153846154,748.4093850536673,-547.3257481320363,0.6666666666666666
1-488,2,528.6816115248791,1310.5723996824825,2.9761174331776648,8.857274976064012,1,0,112.7285955006211,-177.6646049831315,1.75,250.27669081333752,-207.00072222060462,1.0
1-491,118,5908.59889418346,2210.7224783631004,5.9201330039260505,1.520150219297233,1,1,429.71651913110617,-531.8468951787385,1.2280701754385965,672.2739223866338,-746.0486332844868,1.1
1-496,2,436.95044713445253,1294.6050586134322,2.109525910581201,4.450099567413446,1,0,158.53360463761072,-88.99361401325702,0.5714285714285714,188.96558674291654,-132.7340577948159,0.42857142857142855
1-498,2,534.9758425946089,1259.0005368266677,1.1365864525462395,1.2918287641116448,1,0,171.1051345630458,-148.32078922664618,0.8333333333333334,178.5560517940332,-284.07970946122776,2.3333333333333335
1-501,74,3882.9873575675347,1635.8612806476815,3.7671444494394293,1.1450864782342662,1,1,337.5078012338867,-326.14691919039785,0.8863636363636364,508.9819765442789,-535.3097163725846,1.1025641025641026
1-503,30,1486.6582250136482,1279.5053799386978,7.432165832941697,4.032389161690395,1,1,212.6631537616213,-270.3747336327648,1.1666666666666667,455.28160902954926,-389.9066564899955,0.9
1-505,5,673.3319648561791,1331.580765501955,4.519415374159398,20.42511532418833,1,0,206.94308719004988,-193.1468412713866,1.0,305.0923703017614,-399.2697278561405,1.1666666666666667
1-509,3,279.7353915771326,1206.000054014092,1.8294111204395378,3.346745047587845,1,0,254.78498902302144,-158.0756984204233,0.7142857142857143,320.6555286611592,-478.87161912762815,1.75
1-510,3,355.19229983796487,1169.7275598342703,1.6019739106140864,4.056886792520009,1,0,155.79649442206943,-172.62037608953966,1.4,316.174104314872,-305.39175606771806,0.8333333333333334
1-511,23,1235.472086321654,1480.3962946303502,4.081202907251958,4.171456777586095,1,1,221.01889622377513,-169.92099892476904,0.8823529411764706,343.034916635759,-295.4944378282834,0.8235294117647058
1-512,6,1115.930482658864,1731.734534130036,3.814330741660637,14.549119006777383,1,0,419.002752300788,-267.0475029460833,0.6666666666666666,510.990354149624,-497.1309097100715,0.75
1-514,2,663.5824004717426,1264.0811073828272,1.5148397547359662,2.2947394825285223,1,0,146.16549286044884,-174.39122093431473,1.2,217.33882310325072,-444.72129907398045,2.3333333333333335
1-515,2,810.1590788913607,1337.6249664806135,2.2518211630716745,5.070698550457468,1,0,339.5025017983843,-350.212584349799,1.2,672.3968984504958,-625.5636223312606,1.0
1-516,3,423.69951905032895,1291.9453739946316,3.3545820705450593,11.253220868022376,1,0,364.39831075874554,-225.35556937016716,0.7142857142857143,406.7088709370018,-603.790301612584,1.2
1-519,3,626.0916297308272,1440.4984932856178,2.94721718995789,8.686089164783283,1,0,438.2533583412364,-444.9530268310652,1.0,981.7233269792905,-800.4174622972429,0.8333333333333334
1-521,2,1411.4966943722184,1532.843297217175,1.300131660362091,1.6903423342758872,1,0,325.5671771843453,-378.6282914796972,1.2,654.4105700765274,-529.1558231107264,0.6666666666666666
1-524,7,462.92610747566135,1239.4709746949286,2.133514336784719,5.678575899074035,1,0,179.33134024170488,-287.3932482420883,1.2857142857142858,422.33136223384855,-430.92384502917474,1.1428571428571428
1-526,3,753.2448333062292,1527.3994999657598,3.3890483369943722,11.48564863048432,1,0,596.8753486629596,-337.7232938528771,0.5,726.1710673194624,-843.569924054105,1.2
1-527,4,655.1737710580168,1368.7581208763236,1.5820126415524818,3.1341890063087936,1,0,97.63531687725602,-183.90879194116224,1.6,157.39196607564102,-266.00315570493797,2.0
1-528,6,876.0835330455454,1260.694306942181,2.8124539528959334,7.909897237159962,1,0,181.97221247332274,-198.72342844067475,0.875,414.1632852202736,-271.6020529462931,0.5555555555555556
1-530,5,902.0502829754072,1291.1680628531685,1.9203843429564265,5.445936258107746,1,0,145.71657954939292,-178.2100680532237,1.0,355.2847172070358,-305.54301815033585,0.8571428571428571
1-531,2,424.55981380914545,1135.0409114381905,1.9388061140600445,3.7589691479166105,1,0,110.23146856214998,-161.86424598315807,1.75,181.95930633881653,-153.77315699893816,0.42857142857142855
1-532,2,1214.2692653731417,1413.2332037812052,2.9425147943423475,8.658393314923588,1,0,299.9078240563544,-329.9411890316715,1.2,429.08469927609457,-620.2258714588373,1.5
1-534,2,398.55786000415696,1293.1881036737202,0.8200642436834293,0.6725053637680749,1,0,192.30431289572925,-148.85871747184646,1.2,324.50547092539057,-301.3016807083149,0.6666666666666666
1-535,3,347.3887901769023,1218.850050668973,3.0020715294379663,9.01243346786201,1,0,206.4633661966346,-160.2236649889808,1.0,278.6579308904048,-283.1079345130884,0.8333333333333334
1-536,3,944.0297269418563,1458.676231981868,2.767545357924926,12.30245107820296,1,0,369.83869648582737,-503.5796641616724,1.4,703.5872551795386,-997.1764252832933,1.75
1-537,7,1012.5706571707682,1306.5821980102137,2.1413988902988894,5.072971845251583,1,0,242.50129085458053,-244.73645477564077,1.0,334.3107124749014,-332.79284833015026,1.1428571428571428
1-538,2,554.3189870073651,1291.2401396494463,2.0161712621499888,4.0649465583194795,1,0,194.11852646408437,-195.4147885118532,0.8333333333333334,215.94531330753603,-255.18914232167148,0.6666666666666666
1-539,4,1151.3332872077626,1553.5795184090227,2.6507142175672813,8.027153243362722,1,0,310.6942616346927,-320.5163489916263,1.1666666666666667,472.4854503952206,-657.5875266811138,1.4
1-540,2,532.6367404860548,1254.1916748868193,0.6780362255451746,0.4597331231515469,1,0,262.8128646464195,-161.31437836595887,0.5714285714285714,329.5613484362066,-211.06103031649417,1.0
1-542,7,1370.9529507488924,1402.9935721338943,6.793847163938199,46.156359286951115,1,0,421.71347256387645,-384.24084705545283,1.0,700.6248658121098,-775.9659763973533,1.1428571428571428
1-543,4,687.0913623443862,1284.177384924066,5.584448664094214,31.18606688190366,1,0,262.92410814399835,-304.2032819000124,1.1666666666666667,504.085292212661,-481.5047627143993,1.0
1-544,2,704.3698976090299,1422.4407705412873,1.7802652637572607,3.169344409340709,1,0,405.33599660779294,-282.74397616016,0.5714285714285714,539.2254811932993,-672.7504598222614,1.5
